source_file,card_id,card_name,status,output_path,source_cdb
c101306080.lua,101306080,Bingo Card,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bingo_Card.lua,test-release.cdb
c10131855.lua,10131855,Dark World Brainwashing,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dark_World_Brainwashing.lua,cards.cdb
c10132124.lua,10132124,Wingtortoise,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Wingtortoise.lua,cards.cdb
c10136446.lua,10136446,Darklord Eveningstar,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Darklord_Eveningstar.lua,cards.cdb
c10140443.lua,10140443,Salamangreat Burst Gryphon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Salamangreat_Burst_Gryphon.lua,cards.cdb
c10158145.lua,10158145,Knightmare Corruptor Iblee,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Knightmare_Corruptor_Iblee.lua,cards.cdb
c10163855.lua,10163855,Shell Knight,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shell_Knight.lua,cards.cdb
c10178757.lua,10178757,R-Genex Oracle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\R-Genex_Oracle.lua,cards.cdb
c10182251.lua,10182251,Lyrilusc - Beryl Canary,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lyrilusc_-_Beryl_Canary.lua,cards.cdb
c10186633.lua,10186633,EN Shuffle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\EN_Shuffle.lua,cards.cdb
c10189126.lua,10189126,Masked Sorcerer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Masked_Sorcerer.lua,cards.cdb
c10194329.lua,10194329,Raidraptor - Avenge Vulture,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Raidraptor_-_Avenge_Vulture.lua,cards.cdb
c10204849.lua,10204849,Fleuret de Fleur,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fleuret_de_Fleur.lua,cards.cdb
c10209545.lua,10209545,Decayed Commander,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Decayed_Commander.lua,cards.cdb
c10218411.lua,10218411,Double Fusion,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Double_Fusion.lua,test-update.cdb
c10236520.lua,10236520,Goe Goe the Gallant Ninja,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Goe_Goe_the_Gallant_Ninja.lua,cards.cdb
c102380.lua,102380,Lava Golem,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lava_Golem.lua,cards.cdb
c10239627.lua,10239627,Magical Abductor,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Magical_Abductor.lua,cards.cdb
c10248192.lua,10248192,Hieroglyph Lithograph,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hieroglyph_Lithograph.lua,cards.cdb
c10248389.lua,10248389,Cyber Blader,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cyber_Blader.lua,cards.cdb
c10266279.lua,10266279,Junoldo the Shadespirit Power Patron,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Junoldo_the_Shadespirit_Power_Patron.lua,cards.cdb
c10275411.lua,10275411,Xyz Revenge,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Xyz_Revenge.lua,cards.cdb
c10282757.lua,10282757,Planckton,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Planckton.lua,cards.cdb
c10286023.lua,10286023,Adamancipator Crystal - Dragite,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Adamancipator_Crystal_-_Dragite.lua,cards.cdb
c10300821.lua,10300821,Number C79: Battlin' Boxer General Kaiser,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_C79_Battlin'_Boxer_General_Kaiser.lua,cards.cdb
c10307853.lua,10307853,Garden of Talistones,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Garden_of_Talistones.lua,cards.cdb
c10312660.lua,10312660,You're in Danger!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\You're_in_Danger!.lua,cards.cdb
c10321588.lua,10321588,Sunlight Unicorn,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sunlight_Unicorn.lua,cards.cdb
c1033312.lua,1033312,Painful Decision,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Painful_Decision.lua,cards.cdb
c10333641.lua,10333641,Superheavy Samurai Stealthy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Superheavy_Samurai_Stealthy.lua,cards.cdb
c1035143.lua,1035143,Darkuriboh,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Darkuriboh.lua,cards.cdb
c10352095.lua,10352095,Scroll of Bewitchment,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Scroll_of_Bewitchment.lua,cards.cdb
c10365322.lua,10365322,Ignition Beast Volcannon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ignition_Beast_Volcannon.lua,cards.cdb
c1036974.lua,1036974,Misfortune,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Misfortune.lua,cards.cdb
c10375182.lua,10375182,Command Knight,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Command_Knight.lua,cards.cdb
c10383554.lua,10383554,Frightfur Leo,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Frightfur_Leo.lua,cards.cdb
c10389142.lua,10389142,Number 42: Galaxy Tomahawk,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_42_Galaxy_Tomahawk.lua,cards.cdb
c10389794.lua,10389794,Doom Donuts,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Doom_Donuts.lua,cards.cdb
c10406322.lua,10406322,"Alsei, the Sylvan High Protector",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Alsei,_the_Sylvan_High_Protector.lua",cards.cdb
c1041278.lua,1041278,Branded Expulsion,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Branded_Expulsion.lua,cards.cdb
c10424147.lua,10424147,Super Quantal Mech Ship Magnacarrier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Super_Quantal_Mech_Ship_Magnacarrier.lua,cards.cdb
c10426067.lua,10426067,Darklord Djehuty,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Darklord_Djehuty.lua,cards.cdb
c10441498.lua,10441498,"Vennu, Bright Bird of Divinity",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vennu,_Bright_Bird_of_Divinity.lua",cards.cdb
c10443957.lua,10443957,Cyber Dragon Infinity,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cyber_Dragon_Infinity.lua,cards.cdb
c10449150.lua,10449150,Shuttleroid,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shuttleroid.lua,cards.cdb
c1045143.lua,1045143,Geargiano Mk-II,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Geargiano_Mk-II.lua,cards.cdb
c10456559.lua,10456559,T.A.D.P.O.L.E.,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\T.A.D.P.O.L.E.lua,cards.cdb
c1047075.lua,1047075,Fighting Flame Swordsman,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fighting_Flame_Swordsman.lua,cards.cdb
c10474647.lua,10474647,Depresspard,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Depresspard.lua,cards.cdb
c10485110.lua,10485110,Ocean Dragon Lord - Neo-Daedalus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ocean_Dragon_Lord_-_Neo-Daedalus.lua,cards.cdb
c10489311.lua,10489311,Hero Medal,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hero_Medal.lua,cards.cdb
c10493654.lua,10493654,A.I. Contact,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\A.I._Contact.lua,cards.cdb
c10497636.lua,10497636,War Rock Meteoragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\War_Rock_Meteoragon.lua,cards.cdb
c1050186.lua,1050186,Satellarknight Unukalhai,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Satellarknight_Unukalhai.lua,cards.cdb
c1050355.lua,1050355,Dream Mirror of Terror,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dream_Mirror_of_Terror.lua,cards.cdb
c10505300.lua,10505300,Slower Swallow,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Slower_Swallow.lua,cards.cdb
c1050684.lua,1050684,Scrapyard,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Scrapyard.lua,cards.cdb
c10509340.lua,10509340,Ancient Gear Beast,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ancient_Gear_Beast.lua,cards.cdb
c10515412.lua,10515412,Lightstorm Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lightstorm_Dragon.lua,cards.cdb
c10526791.lua,10526791,Elemental HERO Wildedge,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Elemental_HERO_Wildedge.lua,cards.cdb
c10529441.lua,10529441,Foolish Trap Hole,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Foolish_Trap_Hole.lua,cards.cdb
c10530913.lua,10530913,Sylvan Sagequoia,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sylvan_Sagequoia.lua,cards.cdb
c10532969.lua,10532969,Hyper-Ancient Shark Megalodon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hyper-Ancient_Shark_Megalodon.lua,cards.cdb
c10537981.lua,10537981,Return Soul,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Return_Soul.lua,cards.cdb
c10547580.lua,10547580,Ancient Gear Ballista,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ancient_Gear_Ballista.lua,cards.cdb
c10552026.lua,10552026,Gouki Heel Ogre,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gouki_Heel_Ogre.lua,cards.cdb
c10560119.lua,10560119,Fishborg Doctor,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fishborg_Doctor.lua,cards.cdb
c10584050.lua,10584050,Springans Blast!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Springans_Blast!.lua,cards.cdb
c10591919.lua,10591919,Morphtronic Scopen,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Morphtronic_Scopen.lua,cards.cdb
c10602628.lua,10602628,Blackwing - Boreastorm the Wicked Wind,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Blackwing_-_Boreastorm_the_Wicked_Wind.lua,cards.cdb
c10604644.lua,10604644,"Therion ""King"" Regulus",written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Therion_King_Regulus.lua,cards.cdb
c1061200.lua,1061200,F.A. City Grand Prix,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\F.A._City_Grand_Prix.lua,cards.cdb
c10612222.lua,10612222,Yosenjus' Sword Sting,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Yosenjus'_Sword_Sting.lua,cards.cdb
c10613952.lua,10613952,Sacred Noble Knight of King Artorigus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sacred_Noble_Knight_of_King_Artorigus.lua,cards.cdb
c10632284.lua,10632284,Mimesis Elephant,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mimesis_Elephant.lua,cards.cdb
c10642488.lua,10642488,Vic Viper T301,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vic_Viper_T301.lua,cards.cdb
c10651797.lua,10651797,Swallow Flip,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Swallow_Flip.lua,cards.cdb
c10666000.lua,10666000,Number 1: Infection Buzzking,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_1_Infection_Buzzking.lua,cards.cdb
c10667321.lua,10667321,Ancient Rules,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ancient_Rules.lua,cards.cdb
c10669138.lua,10669138,Five-Headed Link Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Five-Headed_Link_Dragon.lua,cards.cdb
c10673071.lua,10673071,"Virakam, the Divine Spirit of Artifice",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Virakam,_the_Divine_Spirit_of_Artifice.lua",cards.cdb
c10678778.lua,10678778,Aegaion the Sea Castrum,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Aegaion_the_Sea_Castrum.lua,cards.cdb
c10691144.lua,10691144,Mirror of the Ice Barrier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mirror_of_the_Ice_Barrier.lua,cards.cdb
c10698416.lua,10698416,Krawler Ranvier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Krawler_Ranvier.lua,cards.cdb
c10705656.lua,10705656,Widget Kid,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Widget_Kid.lua,cards.cdb
c10712320.lua,10712320,Vylon Stigma,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vylon_Stigma.lua,cards.cdb
c10719350.lua,10719350,Fire Formation - Tensu,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fire_Formation_-_Tensu.lua,cards.cdb
c10723472.lua,10723472,Burning Soul,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Burning_Soul.lua,cards.cdb
c10731333.lua,10731333,Performapal Odd-Eyes Minitaurus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Performapal_Odd-Eyes_Minitaurus.lua,cards.cdb
c10732060.lua,10732060,Hi-Speedroid Glider #2,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hi-Speedroid_Glider_#2.lua,cards.cdb
c10736540.lua,10736540,Lady of the Lake,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lady_of_the_Lake.lua,cards.cdb
c1073952.lua,1073952,Magic Planter,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Magic_Planter.lua,cards.cdb
c10753491.lua,10753491,Sylvan Cherubsprout,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sylvan_Cherubsprout.lua,cards.cdb
c10755153.lua,10755153,Guardian Ceal,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Guardian_Ceal.lua,cards.cdb
c10755984.lua,10755984,Daigusto Eguls,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Daigusto_Eguls.lua,cards.cdb
c10759529.lua,10759529,Kid Guard,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Kid_Guard.lua,cards.cdb
c10774240.lua,10774240,"Skull Guardian, Protector of the Voiceless Voice",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Skull_Guardian,_Protector_of_the_Voiceless_Voice.lua",cards.cdb
c10780049.lua,10780049,Purrely Sharely!?,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Purrely_Sharely!.lua,cards.cdb
c10789972.lua,10789972,Cú Chulainn the Awakened,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cú_Chulainn_the_Awakened.lua,cards.cdb
c10793085.lua,10793085,Tri-Brigade Roar,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tri-Brigade_Roar.lua,cards.cdb
c10796448.lua,10796448,Ace★Spades Speculation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ace★Spades_Speculation.lua,cards.cdb
c10802915.lua,10802915,Tour Guide From the Underworld,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tour_Guide_From_the_Underworld.lua,cards.cdb
c10804018.lua,10804018,"Saffira, Divine Dragon of the Voiceless Voice",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Saffira,_Divine_Dragon_of_the_Voiceless_Voice.lua",cards.cdb
c10805153.lua,10805153,Witchcrafter Collaboration,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Witchcrafter_Collaboration.lua,cards.cdb
c10807219.lua,10807219,Newbee!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Newbee!.lua,cards.cdb
c10808715.lua,10808715,Masked HERO Dusk Crow,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Masked_HERO_Dusk_Crow.lua,cards.cdb
c10809984.lua,10809984,Great Phantom Thief,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Great_Phantom_Thief.lua,cards.cdb
c10813327.lua,10813327,Waking the Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Waking_the_Dragon.lua,cards.cdb
c10817524.lua,10817524,First of the Dragons,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\First_of_the_Dragons.lua,cards.cdb
c1082946.lua,1082946,Pyro Clock of Destiny,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Pyro_Clock_of_Destiny.lua,cards.cdb
c10833828.lua,10833828,Forbidden Dark Contract with the Swamp King,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Forbidden_Dark_Contract_with_the_Swamp_King.lua,test-update.cdb
c10851853.lua,10851853,Flowerdino,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Flowerdino.lua,cards.cdb
c10852583.lua,10852583,Yajiro Invader,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Yajiro_Invader.lua,cards.cdb
c10860121.lua,10860121,Bujingi Pavo,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bujingi_Pavo.lua,cards.cdb
c10875327.lua,10875327,Earthbound Immortal Aslla piscu,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Earthbound_Immortal_Aslla_piscu.lua,cards.cdb
c10877309.lua,10877309,Time Thief Startup,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Time_Thief_Startup.lua,cards.cdb
c10920352.lua,10920352,Masked HERO Vapor,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Masked_HERO_Vapor.lua,cards.cdb
c10925955.lua,10925955,Contact with the Aquamirror,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Contact_with_the_Aquamirror.lua,cards.cdb
c10928224.lua,10928224,Amazoness Baby Tiger,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Amazoness_Baby_Tiger.lua,cards.cdb
c10938846.lua,10938846,Rainbow Bridge of the Heart,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rainbow_Bridge_of_the_Heart.lua,cards.cdb
c109401.lua,109401,Dark Dimension Soldier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dark_Dimension_Soldier.lua,cards.cdb
c10960419.lua,10960419,Time Magic Hammer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Time_Magic_Hammer.lua,cards.cdb
c10963799.lua,10963799,Barrier Statue of the Torrent,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Barrier_Statue_of_the_Torrent.lua,cards.cdb
c10966439.lua,10966439,Marshmao☆Yummy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Marshmao☆Yummy.lua,cards.cdb
c10971759.lua,10971759,Bug Emergency,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bug_Emergency.lua,cards.cdb
